,index,forecast_sales,country,stockCode
3,2012-04-30,-179.9512937921853,United Kingdom,22311
4,2012-05-31,-195.56806492324316,United Kingdom,22311
5,2012-06-30,-179.9697216867272,United Kingdom,22311
0,2012-01-31,22.80839885031358,United Kingdom,22312
1,2012-02-29,-1.8948918469226044,United Kingdom,22312
2,2012-03-31,15.162797833715072,United Kingdom,22312
3,2012-04-30,-29.027137920166737,United Kingdom,22312
4,2012-05-31,-2.684723428134788,United Kingdom,22312
5,2012-06-30,2.989891942784972,United Kingdom,22312
0,2012-01-31,-1.3557643660617114,United Kingdom,22313
1,2012-02-29,-30.815475453434402,United Kingdom,22313
2,2012-03-31,-22.4232229376047,United Kingdom,22313
3,2012-04-30,-32.39752147420182,United Kingdom,22313
4,2012-05-31,-17.44996620712802,United Kingdom,22313
5,2012-06-30,-15.800931884178343,United Kingdom,22313
0,2012-01-31,40.52382194239428,United Kingdom,22314
1,2012-02-29,22.39001406733837,United Kingdom,22314
2,2012-03-31,75.62030082490514,United Kingdom,22314
3,2012-04-30,34.143655185874394,United Kingdom,22314
4,2012-05-31,38.267707269380395,United Kingdom,22314
5,2012-06-30,10.070546348372517,United Kingdom,22314
0,2012-01-31,69.5344733044166,United Kingdom,22315
1,2012-02-29,88.2410761909682,United Kingdom,22315
2,2012-03-31,74.01315406148463,United Kingdom,22315
3,2012-04-30,50.498794641249305,United Kingdom,22315
4,2012-05-31,66.17620613661434,United Kingdom,22315
5,2012-06-30,65.45490541052308,United Kingdom,22315
0,2012-01-31,5.846273997004239,United Kingdom,22316
1,2012-02-29,9.456888596248433,United Kingdom,22316
2,2012-03-31,33.88759368579237,United Kingdom,22316
3,2012-04-30,3.5332459744968556,United Kingdom,22316
4,2012-05-31,43.608658255185745,United Kingdom,22316
5,2012-06-30,21.36423834553242,United Kingdom,22316
0,2011-12-31,87.33102879190815,United Kingdom,22317
1,2012-01-31,148.27247261057695,United Kingdom,22317
2,2012-02-29,81.52348563066286,United Kingdom,22317
3,2012-03-31,64.81376239657135,United Kingdom,22317
4,2012-04-30,35.57121555950655,United Kingdom,22317
5,2012-05-31,11.755595567884399,United Kingdom,22317
0,2012-01-31,143.3446925640108,United Kingdom,22318
1,2012-02-29,122.26490440523551,United Kingdom,22318
2,2012-03-31,62.73689733652389,United Kingdom,22318
3,2012-04-30,28.967838963638812,United Kingdom,22318
4,2012-05-31,63.186293390072315,United Kingdom,22318
5,2012-06-30,101.59915748438152,United Kingdom,22318
0,2012-01-31,15.159000497853679,United Kingdom,22319
1,2012-02-29,-18.12986117558674,United Kingdom,22319
2,2012-03-31,1.0714715102161065,United Kingdom,22319
3,2012-04-30,15.722876757033493,United Kingdom,22319
4,2012-05-31,-16.1002429492816,United Kingdom,22319
5,2012-06-30,10.575919589943592,United Kingdom,22319
0,2012-01-31,40.79855138111695,United Kingdom,22320
1,2012-02-29,36.62326020235707,United Kingdom,22320
2,2012-03-31,32.43027025072418,United Kingdom,22320
3,2012-04-30,55.004588139222086,United Kingdom,22320
4,2012-05-31,44.846754005342056,United Kingdom,22320
5,2012-06-30,34.69059519141626,United Kingdom,22320
0,2012-01-31,34.412437541832865,United Kingdom,22321
1,2012-02-29,26.49801777074583,United Kingdom,22321
2,2012-03-31,100.80860562583342,United Kingdom,22321
3,2012-04-30,48.89417689770155,United Kingdom,22321
4,2012-05-31,-4.425237206409395,United Kingdom,22321
5,2012-06-30,15.885331681868523,United Kingdom,22321
0,2011-12-31,30.018524495002325,United Kingdom,22322
1,2012-01-31,144.26647326456882,United Kingdom,22322
2,2012-02-29,62.11582482136549,United Kingdom,22322
3,2012-03-31,153.834244682929,United Kingdom,22322
4,2012-04-30,60.09372048377594,United Kingdom,22322
5,2012-05-31,21.750227086107152,United Kingdom,22322
0,2012-01-31,47.46211824496139,United Kingdom,22324
1,2012-02-29,29.68360602468901,United Kingdom,22324
2,2012-03-31,23.739827423832356,United Kingdom,22324
3,2012-04-30,52.47872733360657,United Kingdom,22324
4,2012-05-31,17.948184125856393,United Kingdom,22324
5,2012-06-30,32.18768638827133,United Kingdom,22324
0,2011-12-31,-2.6730855978360353,United Kingdom,22325
1,2012-01-31,466.7084490797796,United Kingdom,22325
2,2012-02-29,26.07249605933837,United Kingdom,22325
3,2012-03-31,10.55293588853123,United Kingdom,22325
4,2012-04-30,5.094986059499966,United Kingdom,22325
5,2012-05-31,35.00186617766385,United Kingdom,22325
0,2012-01-31,531.915822973958,United Kingdom,22326
1,2012-02-29,339.544150689237,United Kingdom,22326
2,2012-03-31,467.6890317757686,United Kingdom,22326
3,2012-04-30,388.51401108680466,United Kingdom,22326
4,2012-05-31,431.6470470790237,United Kingdom,22326
5,2012-06-30,458.18540097121445,United Kingdom,22326
0,2012-01-31,96.34799019821187,United Kingdom,22327
1,2012-02-29,164.9781337216147,United Kingdom,22327
2,2012-03-31,148.5878287209514,United Kingdom,22327
3,2012-04-30,160.64519071074943,United Kingdom,22327
4,2012-05-31,190.81145735977913,United Kingdom,22327
5,2012-06-30,183.91423284231746,United Kingdom,22327
0,2012-01-31,318.9169709217731,United Kingdom,22328
1,2012-02-29,270.2580553614486,United Kingdom,22328
2,2012-03-31,495.0914527548547,United Kingdom,22328
3,2012-04-30,295.0963973950943,United Kingdom,22328
4,2012-05-31,484.42612622933495,United Kingdom,22328
5,2012-06-30,392.6934798749334,United Kingdom,22328
0,2012-01-31,79.64758750118352,United Kingdom,22329
1,2012-02-29,45.2293857970902,United Kingdom,22329
2,2012-03-31,90.14266246615225,United Kingdom,22329
3,2012-04-30,82.09608691939842,United Kingdom,22329
4,2012-05-31,117.50433305763804,United Kingdom,22329
5,2012-06-30,71.23986450062274,United Kingdom,22329
0,2012-01-31,89.59158846234935,United Kingdom,22331
1,2012-02-29,81.36222199916301,United Kingdom,22331
2,2012-03-31,115.09889634658586,United Kingdom,22331
3,2012-04-30,60.08708687971564,United Kingdom,22331
4,2012-05-31,38.441687267417635,United Kingdom,22331
5,2012-06-30,110.30596891249742,United Kingdom,22331
0,2012-01-31,96.55139099639703,United Kingdom,22332
1,2012-02-29,127.18170704633432,United Kingdom,22332
2,2012-03-31,83.05708922319633,United Kingdom,22332
3,2012-04-30,32.78449983176651,United Kingdom,22332
4,2012-05-31,114.79943542227065,United Kingdom,22332
5,2012-06-30,91.90310762816324,United Kingdom,22332
0,2012-01-31,191.74308933106536,United Kingdom,22333
1,2012-02-29,87.66003425359054,United Kingdom,22333
2,2012-03-31,149.93873610046225,United Kingdom,22333
3,2012-04-30,85.75130556134393,United Kingdom,22333
4,2012-05-31,99.18221713509232,United Kingdom,22333
5,2012-06-30,171.95030693563987,United Kingdom,22333
0,2012-01-31,49.11924223354821,United Kingdom,22334
1,2012-02-29,79.04693765184902,United Kingdom,22334
2,2012-03-31,119.40451469482139,United Kingdom,22334
3,2012-04-30,51.48805904204725,United Kingdom,22334
4,2012-05-31,35.22039626512078,United Kingdom,22334
5,2012-06-30,67.65488098260779,United Kingdom,22334
0,2012-01-31,-2.178337448588593,United Kingdom,22335
1,2012-02-29,-18.244258454676057,United Kingdom,22335
2,2012-03-31,2.7899855595654515,United Kingdom,22335
3,2012-04-30,50.49251242590266,United Kingdom,22335
4,2012-05-31,50.1240578810221,United Kingdom,22335
5,2012-06-30,37.04988646386319,United Kingdom,22335
0,2012-01-31,5.066924843433185e-05,United Kingdom,22337
1,2012-02-29,-4.8996927663580436e-05,United Kingdom,22337
2,2012-03-31,0.00012179043381621568,United Kingdom,22337
3,2012-04-30,6.849571850509051e-05,United Kingdom,22337
4,2012-05-31,-3.3821869514838454e-05,United Kingdom,22337
5,2012-06-30,-0.0005834232614603252,United Kingdom,22337
0,2012-01-31,19.002298791799667,United Kingdom,22338
1,2012-02-29,23.08565002184382,United Kingdom,22338
2,2012-03-31,14.723674078604354,United Kingdom,22338
3,2012-04-30,14.161852737449806,United Kingdom,22338
4,2012-05-31,20.489849727108258,United Kingdom,22338
5,2012-06-30,13.038095118477287,United Kingdom,22338
0,2011-12-31,-26.314236822027496,United Kingdom,22339
1,2012-01-31,-64.47026038294058,United Kingdom,22339
2,2012-02-29,-55.146298785533375,United Kingdom,22339
3,2012-03-31,-59.53230973455026,United Kingdom,22339
4,2012-04-30,-56.118344119196465,United Kingdom,22339
5,2012-05-31,-52.704368949593395,United Kingdom,22339
0,2012-01-31,1.5844999067032148,United Kingdom,22340
1,2012-02-29,9.769584866082333,United Kingdom,22340
2,2012-03-31,-0.037354728833889794,United Kingdom,22340
3,2012-04-30,0.01168208815553129,United Kingdom,22340
4,2012-05-31,0.0539439531051471,United Kingdom,22340
5,2012-06-30,1.7335223057374378,United Kingdom,22340
0,2012-01-31,62.46997197651319,United Kingdom,22341
1,2012-02-29,-18.977185697358042,United Kingdom,22341
2,2012-03-31,8.164345418682746,United Kingdom,22341
3,2012-04-30,44.499690636513094,United Kingdom,22341
4,2012-05-31,68.54270358612753,United Kingdom,22341
5,2012-06-30,41.0251851953835,United Kingdom,22341
0,2012-01-31,158.82233465752358,United Kingdom,22342
1,2012-02-29,59.38717044522353,United Kingdom,22342
2,2012-03-31,77.71924574932436,United Kingdom,22342
3,2012-04-30,109.36237743009035,United Kingdom,22342
4,2012-05-31,75.58612014921836,United Kingdom,22342
5,2012-06-30,99.32075027668425,United Kingdom,22342
0,2012-01-31,78.68043919102821,United Kingdom,22343
1,2012-02-29,19.975049857992158,United Kingdom,22343
2,2012-03-31,38.013233548899365,United Kingdom,22343
3,2012-04-30,10.76483596321965,United Kingdom,22343
4,2012-05-31,35.77637400888207,United Kingdom,22343
5,2012-06-30,34.15607394886828,United Kingdom,22343
0,2012-01-31,52.400686872626466,United Kingdom,22344
1,2012-02-29,6.280277811861577,United Kingdom,22344
2,2012-03-31,12.640239246664846,United Kingdom,22344
3,2012-04-30,32.670077450511826,United Kingdom,22344
4,2012-05-31,8.075070037760927,United Kingdom,22344
5,2012-06-30,17.695131693336695,United Kingdom,22344
0,2012-01-31,38.72004362954371,United Kingdom,22345
1,2012-02-29,4.250030946443877,United Kingdom,22345
2,2012-03-31,29.710023476147114,United Kingdom,22345
3,2012-04-30,10.200013959467636,United Kingdom,22345
4,2012-05-31,13.600051901473408,United Kingdom,22345
5,2012-06-30,18.974920597938823,United Kingdom,22345
0,2012-01-31,33.62015363791247,United Kingdom,22346
1,2012-02-29,2.9748684978783846,United Kingdom,22346
2,2012-03-31,18.68007702433192,United Kingdom,22346
3,2012-04-30,7.649946563525176,United Kingdom,22346
4,2012-05-31,5.484907303628897,United Kingdom,22346
5,2012-06-30,12.565016644486331,United Kingdom,22346
0,2012-01-31,-7.551388754347052,United Kingdom,22348
1,2012-02-29,1.8426788985609406,United Kingdom,22348
2,2012-03-31,70.90315727511815,United Kingdom,22348
3,2012-04-30,-4.167463494360057,United Kingdom,22348
4,2012-05-31,16.47412427678438,United Kingdom,22348
5,2012-06-30,-1.5626190040642811,United Kingdom,22348
0,2012-01-31,-191.68995361585914,United Kingdom,22349
1,2012-02-29,-89.75378460156921,United Kingdom,22349
2,2012-03-31,-171.14418428115957,United Kingdom,22349
3,2012-04-30,-90.97944969781078,United Kingdom,22349
4,2012-05-31,-97.06564387324707,United Kingdom,22349
5,2012-06-30,-25.88608305000506,United Kingdom,22349
0,2012-01-31,-120.89704553812953,United Kingdom,22350
1,2012-02-29,-52.08624975376239,United Kingdom,22350
2,2012-03-31,-138.185824916302,United Kingdom,22350
3,2012-04-30,-106.04993287489671,United Kingdom,22350
4,2012-05-31,-16.619580070586863,United Kingdom,22350
5,2012-06-30,10.255651259127674,United Kingdom,22350
0,2012-01-31,76.9242125759611,United Kingdom,22352
1,2012-02-29,-16.05159220421946,United Kingdom,22352
2,2012-03-31,38.59246551472448,United Kingdom,22352
3,2012-04-30,49.01659319657045,United Kingdom,22352
4,2012-05-31,157.45579099894144,United Kingdom,22352
5,2012-06-30,178.18487928033989,United Kingdom,22352
0,2012-01-31,84.33993815325081,United Kingdom,22354
1,2012-02-29,63.369552877888964,United Kingdom,22354
2,2012-03-31,140.18348791683601,United Kingdom,22354
3,2012-04-30,182.1936125305031,United Kingdom,22354
4,2012-05-31,202.27869991887863,United Kingdom,22354
5,2012-06-30,357.49708562436257,United Kingdom,22354
0,2012-01-31,-108.94288631480183,United Kingdom,22355
1,2012-02-29,-175.15490711796727,United Kingdom,22355
2,2012-03-31,5.720210952055822,United Kingdom,22355
3,2012-04-30,44.819380843747304,United Kingdom,22355
4,2012-05-31,108.58459093597347,United Kingdom,22355
5,2012-06-30,206.3730058630829,United Kingdom,22355
0,2012-01-31,335.9277779835686,United Kingdom,22356
1,2012-02-29,338.9833591735147,United Kingdom,22356
2,2012-03-31,389.53894651813204,United Kingdom,22356
3,2012-04-30,410.6237760138348,United Kingdom,22356
4,2012-05-31,372.7127013991943,United Kingdom,22356
5,2012-06-30,437.57824922049724,United Kingdom,22356
0,2012-01-31,221.86021095670495,United Kingdom,22357
1,2012-02-29,164.64950620274465,United Kingdom,22357
2,2012-03-31,184.22661115380805,United Kingdom,22357
3,2012-04-30,167.63177732368706,United Kingdom,22357
4,2012-05-31,105.86875786625617,United Kingdom,22357
5,2012-06-30,77.26610015114078,United Kingdom,22357
0,2012-01-31,147.59800186212604,United Kingdom,22358
1,2012-02-29,126.44198046322953,United Kingdom,22358
2,2012-03-31,177.70946987206705,United Kingdom,22358
3,2012-04-30,138.49625494675647,United Kingdom,22358
4,2012-05-31,12.292841884609103,United Kingdom,22358
5,2012-06-30,107.55960419968471,United Kingdom,22358
0,2012-01-31,59.29566390024458,United Kingdom,22360
1,2012-02-29,32.54840994005059,United Kingdom,22360
2,2012-03-31,247.41739247371868,United Kingdom,22360
3,2012-04-30,278.2576410866453,United Kingdom,22360
4,2012-05-31,151.5470848456201,United Kingdom,22360
5,2012-06-30,67.16109667749842,United Kingdom,22360
0,2012-01-31,244.61447348263113,United Kingdom,22365
1,2012-02-29,293.1452257826177,United Kingdom,22365
2,2012-03-31,86.66458447062003,United Kingdom,22365
3,2012-04-30,154.8851798930164,United Kingdom,22365
4,2012-05-31,134.31158571378157,United Kingdom,22365
5,2012-06-30,78.86648702844734,United Kingdom,22365
0,2012-01-31,-19.479031743057874,United Kingdom,22366
1,2012-02-29,389.80040743054514,United Kingdom,22366
2,2012-03-31,247.9993463282573,United Kingdom,22366
3,2012-04-30,26.237719289606844,United Kingdom,22366
4,2012-05-31,89.37390358456645,United Kingdom,22366
5,2012-06-30,81.02963527284473,United Kingdom,22366
0,2012-01-31,-86.24157410560707,United Kingdom,22367
1,2012-02-29,63.28278937654417,United Kingdom,22367
2,2012-03-31,151.72745531138952,United Kingdom,22367
3,2012-04-30,14.951953701164072,United Kingdom,22367
4,2012-05-31,-25.018506126598737,United Kingdom,22367
5,2012-06-30,-15.359304630602423,United Kingdom,22367
0,2012-01-31,149.1533319435869,United Kingdom,22377
1,2012-02-29,223.74119706251213,United Kingdom,22377
2,2012-03-31,114.07602326962198,United Kingdom,22377
3,2012-04-30,86.527075098079,United Kingdom,22377
4,2012-05-31,107.79390793085824,United Kingdom,22377
5,2012-06-30,108.38399410078642,United Kingdom,22377
0,2012-01-31,293.82255005307934,United Kingdom,22378
1,2012-02-29,175.5789180171741,United Kingdom,22378
2,2012-03-31,135.38743386036526,United Kingdom,22378
3,2012-04-30,99.70927049688457,United Kingdom,22378
4,2012-05-31,103.12825553469999,United Kingdom,22378
5,2012-06-30,103.57091549243158,United Kingdom,22378
0,2012-01-31,11.202381522429278,United Kingdom,22379
1,2012-02-29,365.4614239542627,United Kingdom,22379
2,2012-03-31,352.2881689822609,United Kingdom,22379
3,2012-04-30,369.69876886867553,United Kingdom,22379
4,2012-05-31,281.56566562057185,United Kingdom,22379
5,2012-06-30,441.981874626901,United Kingdom,22379
0,2012-01-31,58.4207354671495,United Kingdom,22380
1,2012-02-29,285.0075471087173,United Kingdom,22380
2,2012-03-31,181.6994954964421,United Kingdom,22380
3,2012-04-30,51.94450602360804,United Kingdom,22380
4,2012-05-31,140.52532082890056,United Kingdom,22380
5,2012-06-30,117.72746714540992,United Kingdom,22380
0,2012-01-31,49.741085018235,United Kingdom,22381
1,2012-02-29,396.6048228350971,United Kingdom,22381
2,2012-03-31,354.36063936104796,United Kingdom,22381
3,2012-04-30,326.1988353639658,United Kingdom,22381
4,2012-05-31,238.06717715238105,United Kingdom,22381
5,2012-06-30,424.74045890723914,United Kingdom,22381
0,2012-01-31,670.9469365072626,United Kingdom,22382
1,2012-02-29,846.3306744372719,United Kingdom,22382
2,2012-03-31,936.7686348190755,United Kingdom,22382
3,2012-04-30,981.955320851181,United Kingdom,22382
4,2012-05-31,996.149482691852,United Kingdom,22382
5,2012-06-30,1021.1765652051431,United Kingdom,22382
0,2012-01-31,626.5986098208336,United Kingdom,22383
1,2012-02-29,1035.0235205052197,United Kingdom,22383
2,2012-03-31,1095.7333417925124,United Kingdom,22383
3,2012-04-30,1119.0440760050851,United Kingdom,22383
4,2012-05-31,1504.3578940994585,United Kingdom,22383
5,2012-06-30,1301.353396828454,United Kingdom,22383
0,2012-01-31,343.66770206055526,United Kingdom,22384
1,2012-02-29,655.5722716791665,United Kingdom,22384
2,2012-03-31,1019.2863074597241,United Kingdom,22384
3,2012-04-30,874.5881085973762,United Kingdom,22384
4,2012-05-31,969.2310111060559,United Kingdom,22384
5,2012-06-30,1262.5861655298336,United Kingdom,22384
0,2012-01-31,212.07010590258017,United Kingdom,22385
1,2012-02-29,595.963892891396,United Kingdom,22385
2,2012-03-31,569.995352209585,United Kingdom,22385
3,2012-04-30,368.65392093403807,United Kingdom,22385
4,2012-05-31,543.3622971619287,United Kingdom,22385
5,2012-06-30,540.4389836906837,United Kingdom,22385
0,2012-01-31,700.4347143250535,United Kingdom,22386
1,2012-02-29,1084.017295183483,United Kingdom,22386
2,2012-03-31,1372.1226237362343,United Kingdom,22386
3,2012-04-30,1053.7772671282087,United Kingdom,22386
4,2012-05-31,1390.9067671932733,United Kingdom,22386
5,2012-06-30,1531.4166348868926,United Kingdom,22386
0,2012-01-31,621.1406750883303,United Kingdom,22411
1,2012-02-29,983.1924100694039,United Kingdom,22411
2,2012-03-31,1261.0419323206431,United Kingdom,22411
3,2012-04-30,1069.6348806560145,United Kingdom,22411
4,2012-05-31,1688.8469320593913,United Kingdom,22411
5,2012-06-30,1414.708851087547,United Kingdom,22411
0,2012-01-31,26.28010589072261,United Kingdom,22413
1,2012-02-29,407.0103410696804,United Kingdom,22413
2,2012-03-31,367.36499198997996,United Kingdom,22413
